,Zini,MH,logAge,Mini,int_IMF,Mass,Log luminosity,Log effective temperature,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Absolute magnitude,G_BPmag,G_RPmag,Color index
181,0.0152,0.01508,8.0,5.1068806648,2.6146055617,5.106,3.377,3.6164,1.187,4.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6799,0.3048,0.001726,0.002552,0.005928,-1.0,0.01531,-3.672,-3.339,-2.609,-4.171,1.5620000000000003
182,0.0152,0.01508,8.0,5.1102266312,2.6146220155,5.11,3.34,3.6199,1.238,4.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6799,0.3048,0.001726,0.002552,0.005928,-1.0,0.01531,-3.581,-3.27,-2.555,-4.091,1.536
183,0.0152,0.01508,8.0,5.1135435104,2.6146383018,5.113,3.304,3.6233,1.288,4.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6799,0.3048,0.001726,0.002552,0.005928,-1.0,0.01531,-3.491,-3.2,-2.5,-4.012,1.5119999999999996
184,0.0152,0.01508,8.0,5.117483139,2.6146576144,5.117,3.265,3.6273,1.344,4.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6799,0.3047,0.001726,0.002551,0.005928,-1.0,0.01531,-3.392,-3.123,-2.439,-3.924,1.4849999999999999
185,0.0152,0.01508,8.0,5.1230635643,2.6146849119,5.123,3.217,3.6324,1.412,4.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.68,0.3047,0.001726,0.002551,0.005928,-1.0,0.01531,-3.273,-3.032,-2.368,-3.819,1.451
186,0.0152,0.01508,8.0,5.1290917397,2.6147143229,5.129,3.178,3.6371,1.47,4.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.68,0.3047,0.001726,0.002551,0.005928,-1.0,0.01531,-3.176,-2.96,-2.314,-3.735,1.4209999999999998
187,0.0152,0.01508,8.0,5.1397032738,2.614765903,5.139,3.138,3.6441,1.539,4.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.68,0.3047,0.001726,0.002551,0.005928,-1.0,0.01531,-3.075,-2.893,-2.269,-3.652,1.383
188,0.0152,0.01508,8.0,5.1485905647,2.614808914,5.148,3.125,3.6492,1.573,4.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.68,0.3047,0.001726,0.002551,0.005928,-1.0,0.01531,-3.044,-2.887,-2.278,-3.633,1.355
189,0.0152,0.01508,8.0,5.1561131477,2.614845187,5.156,3.144,3.6553,1.579,4.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.68,0.3046,0.001727,0.00255,0.005928,-1.0,0.01531,-3.09,-2.961,-2.37,-3.693,1.323
190,0.0152,0.01508,8.0,5.161916256,2.6148730859,5.162,3.168,3.6616,1.581,5.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6801,0.3046,0.001727,0.00255,0.005928,-1.0,0.01531,-3.151,-3.049,-2.477,-3.767,1.29
191,0.0152,0.01508,8.0,5.1651234627,2.6148884739,5.165,3.196,3.6684,1.581,5.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6801,0.3046,0.001727,0.00255,0.005928,-1.0,0.01531,-3.219,-3.144,-2.587,-3.85,1.263
192,0.0152,0.01508,8.0,5.1669325829,2.6148971443,5.167,3.217,3.6747,1.585,5.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6801,0.3046,0.001727,0.00255,0.005928,-1.0,0.01531,-3.271,-3.218,-2.674,-3.913,1.2389999999999999
193,0.0152,0.01508,8.0,5.1685724258,2.6149049973,5.168,3.236,3.6822,1.596,5.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6801,0.3046,0.001727,0.00255,0.005928,-1.0,0.01531,-3.321,-3.291,-2.763,-3.973,1.21
194,0.0152,0.01508,8.0,5.1697440147,2.6149106044,5.169,3.25,3.6903,1.615,5.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6801,0.3046,0.001727,0.00255,0.005928,-1.0,0.01531,-3.354,-3.349,-2.84,-4.015,1.1749999999999998
195,0.0152,0.01508,8.0,5.1706871986,2.6149151163,5.17,3.26,3.6984,1.637,5.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6801,0.3046,0.001727,0.00255,0.005928,-1.0,0.01531,-3.379,-3.397,-2.91,-4.045,1.1349999999999998
196,0.0152,0.01508,8.0,5.171561718,2.614919298,5.171,3.268,3.7068,1.663,5.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6801,0.3046,0.001727,0.00255,0.005928,-1.0,0.01531,-3.4,-3.44,-2.974,-4.069,1.0949999999999998
197,0.0152,0.01508,8.0,5.1724228859,2.6149234143,5.172,3.275,3.7155,1.691,5.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6801,0.3046,0.001727,0.00255,0.005928,-1.0,0.01531,-3.417,-3.478,-3.034,-4.088,1.0540000000000003
198,0.0152,0.01508,8.0,5.1733560562,2.6149278729,5.173,3.281,3.7245,1.72,5.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6801,0.3046,0.001727,0.00255,0.005928,-1.0,0.01531,-3.434,-3.515,-3.094,-4.102,1.0080000000000005
199,0.0152,0.01508,8.0,5.1744446754,2.614933072,5.174,3.288,3.7342,1.753,5.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6801,0.3046,0.001727,0.00255,0.005928,-1.0,0.01531,-3.45,-3.55,-3.153,-4.114,0.9609999999999999
200,0.0152,0.01508,8.0,5.1757044792,2.6149390854,5.175,3.294,3.7433,1.783,5.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6801,0.3046,0.001727,0.00255,0.005928,-1.0,0.01531,-3.464,-3.58,-3.207,-4.121,0.9140000000000006
201,0.0152,0.01508,8.0,5.1776351929,2.6149482948,5.177,3.3,3.7524,1.814,5.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6801,0.3046,0.001727,0.00255,0.005928,-1.0,0.01531,-3.479,-3.608,-3.258,-4.126,0.8680000000000003
202,0.0152,0.01508,8.0,5.1810727119,2.6149646721,5.181,3.306,3.7612,1.843,5.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6801,0.3046,0.001727,0.00255,0.005928,-1.0,0.01531,-3.496,-3.636,-3.308,-4.131,0.8230000000000004
203,0.0152,0.01508,8.0,5.1865968704,2.6149909384,5.186,3.309,3.7563,1.821,6.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6801,0.3046,0.001727,0.00255,0.005929,-1.0,0.01531,-3.502,-3.636,-3.295,-4.143,0.8479999999999999
204,0.0152,0.01508,8.0,5.1981096268,2.615045473,5.198,3.317,3.7496,1.787,6.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6801,0.3045,0.001727,0.002549,0.005929,-1.0,0.01531,-3.523,-3.648,-3.291,-4.173,0.8820000000000001
205,0.0152,0.01508,8.0,5.1999998093,2.6150544,5.2,3.319,3.7492,1.784,6.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6802,0.3045,0.001727,0.002549,0.005929,-1.0,0.01531,-3.527,-3.652,-3.294,-4.178,0.8839999999999999
206,0.0152,0.01508,8.0,5.2260651588,2.6151767457,5.226,3.342,3.7441,1.742,6.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6802,0.3045,0.001728,0.002549,0.005929,-1.0,0.01531,-3.586,-3.703,-3.331,-4.244,0.9129999999999998
207,0.0152,0.01508,8.0,5.2375135422,2.6152300398,5.237,3.35,3.7381,1.711,6.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6802,0.3044,0.001728,0.002549,0.005929,-1.0,0.01531,-3.606,-3.714,-3.326,-4.27,0.9439999999999995
208,0.0152,0.01508,8.0,5.2443389893,2.6152616861,5.244,3.354,3.7309,1.68,6.0,0.0,0.388,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6803,0.3044,0.001728,0.002548,0.005929,-1.0,0.01531,-3.614,-3.709,-3.302,-4.282,0.98
209,0.0152,0.01508,8.0,5.2524018288,2.6152989477,5.252,3.355,3.7195,1.633,6.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6803,0.3044,0.001728,0.002548,0.005929,-1.0,0.01531,-3.618,-3.689,-3.253,-4.291,1.0380000000000003
210,0.0152,0.01508,8.0,5.257434845,2.6153221407,5.258,3.354,3.7104,1.599,6.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6803,0.3044,0.001728,0.002548,0.005929,-1.0,0.01531,-3.615,-3.666,-3.206,-4.289,1.0829999999999997
211,0.0152,0.01508,8.0,5.261879921,2.6153425819,5.262,3.351,3.7012,1.565,6.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6803,0.3044,0.001728,0.002548,0.005929,-1.0,0.01531,-3.608,-3.635,-3.152,-4.279,1.1269999999999998
212,0.0152,0.01508,8.0,5.2654914856,2.6153591609,5.266,3.348,3.693,1.536,6.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6803,0.3044,0.001728,0.002548,0.005929,-1.0,0.01531,-3.599,-3.603,-3.098,-4.265,1.1669999999999998
213,0.0152,0.01508,8.0,5.2688879967,2.6153747288,5.269,3.342,3.6847,1.508,6.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6803,0.3044,0.001728,0.002548,0.005929,-1.0,0.01531,-3.585,-3.563,-3.037,-4.243,1.2060000000000004
214,0.0152,0.01508,8.0,5.2715983391,2.6153871352,5.272,3.337,3.6781,1.488,6.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6803,0.3044,0.001728,0.002548,0.005929,-1.0,0.01531,-3.572,-3.53,-2.99,-4.221,1.2309999999999999
215,0.0152,0.01508,8.0,5.2753448486,2.6154042603,5.276,3.327,3.6706,1.468,6.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6803,0.3043,0.001728,0.002548,0.005929,-1.0,0.01531,-3.547,-3.481,-2.925,-4.185,1.2599999999999998
216,0.0152,0.01508,8.0,5.2791414261,2.6154215858,5.279,3.314,3.6633,1.452,6.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6803,0.3043,0.001728,0.002548,0.005929,-1.0,0.01531,-3.514,-3.42,-2.849,-4.137,1.2879999999999994
217,0.0152,0.01508,8.0,5.2826051712,2.6154373675,5.283,3.299,3.6564,1.44,6.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6804,0.3043,0.001728,0.002548,0.005929,-1.0,0.01531,-3.477,-3.355,-2.767,-4.084,1.3169999999999997
218,0.0152,0.01508,8.0,5.2863636017,2.6154544649,5.287,3.287,3.6504,1.427,6.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6804,0.3043,0.001728,0.002548,0.005929,-1.0,0.01531,-3.448,-3.298,-2.693,-4.042,1.3489999999999998
219,0.0152,0.01508,8.0,5.2936458588,2.615487513,5.294,3.28,3.6412,1.399,6.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6804,0.3043,0.001729,0.002547,0.005929,-1.0,0.01531,-3.429,-3.234,-2.599,-4.0,1.4009999999999998
220,0.0152,0.01508,8.0,5.2992219925,2.6155127479,5.299,3.305,3.6323,1.338,6.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6804,0.3043,0.001729,0.002547,0.005929,-1.0,0.01531,-3.493,-3.252,-2.585,-4.04,1.455
221,0.0152,0.01508,8.0,5.3005313873,2.6155186647,5.301,3.348,3.6257,1.269,6.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6804,0.3043,0.001729,0.002547,0.005929,-1.0,0.01531,-3.601,-3.323,-2.631,-4.129,1.4979999999999998
222,0.0152,0.01508,8.0,5.3006663322,2.6155192743,5.301,3.362,3.624,1.249,6.0,0.0,0.389,0.0,0.0,0.0,0.0,0.0,-1.0,-1e-30,0.0,0.6804,0.3043,0.001729,0.002547,0.005929,-1.0,0.01531,-3.634,-3.347,-2.648,-4.158,1.5100000000000002
223,0.0152,0.01508,8.0,5.300796032,2.6155198602,5.301,3.386,3.6213,1.213,7.0,0.0,0.389,19.26,14.57,10.33,7.56,6.22,4.0,-1e-30,0.0,0.6804,0.3043,0.001729,0.002547,0.005929,-1.0,0.01531,-3.696,-3.393,-2.684,-4.212,1.5279999999999996
224,0.0152,0.01508,8.0,5.3012399673,2.6155218652,5.302,3.398,3.6204,1.199,7.0,0.0,0.389,19.87,14.96,10.59,7.75,6.38,4.0,-1e-30,0.0,0.6804,0.3043,0.001729,0.002547,0.005929,-1.0,0.01531,-3.724,-3.416,-2.703,-4.237,1.5340000000000003
225,0.0152,0.01508,8.0,5.3020935059,2.6155257192,5.302,3.404,3.6192,1.187,7.0,0.0,0.389,20.37,15.27,10.81,7.91,6.51,4.0,-1e-30,0.0,0.6804,0.3043,0.001729,0.002547,0.005929,-1.0,0.01531,-3.741,-3.426,-2.707,-4.25,1.5430000000000001
226,0.0152,0.01508,8.0,5.3024935722,2.6155275251,5.303,3.443,3.6152,1.132,7.0,0.0,0.389,22.9,16.86,11.88,8.7,7.16,4.0,-1e-30,0.0,0.6804,0.3043,0.001729,0.002547,0.005929,-1.0,0.01531,-3.837,-3.496,-2.76,-4.332,1.572
227,0.0152,0.01508,8.0,5.3028721809,2.6155292338,5.303,3.481,3.6113,1.079,7.0,0.0,0.389,25.7,18.58,13.03,9.56,7.87,4.0,-1e-30,0.0,0.6804,0.3043,0.001729,0.002547,0.005929,-1.0,0.01531,-3.933,-3.568,-2.815,-4.415,1.6
228,0.0152,0.01508,8.0,5.3033366203,2.6155313296,5.304,3.52,3.6076,1.025,7.0,0.0,0.389,28.82,20.46,14.29,10.5,8.65,4.0,-1e-30,0.0,0.6804,0.3043,0.001729,0.002547,0.005929,-1.0,0.01531,-4.029,-3.639,-2.868,-4.497,1.629
229,0.0152,0.01508,8.0,5.3039011955,2.6155338766,5.304,3.558,3.6039,0.972,7.0,0.0,0.389,32.3,22.52,15.66,11.53,9.49,4.0,-1e-30,0.0,0.6804,0.3043,0.001729,0.002547,0.005929,-1.0,0.01531,-4.125,-3.71,-2.92,-4.58,1.6600000000000001
230,0.0152,0.01508,8.0,5.3045692444,2.6155368896,5.305,3.597,3.6001,0.918,7.0,0.0,0.389,36.28,24.83,17.19,12.67,10.44,4.0,-1.2699999999999999e-24,0.0,0.6804,0.3043,0.001729,0.002547,0.005929,-1.0,0.01534,-4.222,-3.779,-2.97,-4.662,1.6919999999999997
231,0.0152,0.01508,8.0,5.3053383827,2.6155403575,5.305,3.636,3.5961,0.863,7.0,0.0,0.388,40.8,27.41,18.9,13.95,11.49,4.0,-7.42e-18,0.0,0.6804,0.3042,0.001727,0.002548,0.005929,-1.0,0.01535,-4.319,-3.845,-3.011,-4.741,1.7299999999999995
232,0.0152,0.01508,8.0,5.3062033653,2.6155442562,5.306,3.675,3.5922,0.808,7.0,0.0,0.387,45.93,30.29,20.79,15.37,12.66,4.0,-1.51e-13,0.0,0.6804,0.3042,0.001724,0.002551,0.005929,-1.0,0.01538,-4.418,-3.912,-3.055,-4.823,1.7680000000000002
233,0.0152,0.01508,8.0,5.3071174622,2.6155483747,5.307,3.716,3.5883,0.752,7.0,0.0,0.386,51.85,33.54,22.91,16.97,13.98,4.0,-3.69e-10,0.0,0.6804,0.3042,0.001716,0.00256,0.005929,-1.0,0.01539,-4.52,-3.981,-3.098,-4.906,1.8079999999999998
234,0.0152,0.01508,8.0,5.3079833984,2.6155522746,5.308,3.758,3.5843,0.694,7.0,0.0,0.384,58.76,37.27,25.34,18.79,15.49,4.0,-7.7e-09,0.0,0.6804,0.3042,0.001707,0.002571,0.005929,-1.0,0.01539,-4.626,-4.049,-3.137,-4.991,1.8539999999999996
235,0.0152,0.01508,8.0,5.308740139,2.6155556816,5.308,3.801,3.5802,0.635,7.0,0.0,0.382,66.63,41.43,28.03,20.82,17.17,4.0,-1.11e-08,0.0,0.6804,0.3042,0.0017,0.00258,0.005929,-1.0,0.01537,-4.732,-4.117,-3.175,-5.075,1.9000000000000004
236,0.0152,0.01508,8.0,5.30940485,2.6155586733,5.308,3.842,3.5761,0.577,7.0,0.0,0.381,75.51,46.04,31.0,23.06,19.02,4.0,-1.69e-08,0.0,0.6804,0.3042,0.001694,0.002587,0.005929,-1.0,0.01537,-4.836,-4.175,-3.193,-5.154,1.9609999999999999
237,0.0152,0.01508,8.0,5.31001091,2.6155614003,5.308,3.884,3.5719,0.519,7.0,0.0,0.38,85.53,51.13,34.27,25.53,21.07,4.0,-2.57e-08,0.0,0.6804,0.3042,0.001689,0.002594,0.005927,-1.0,0.01538,-4.939,-4.232,-3.209,-5.231,2.022
238,0.0152,0.01508,8.0,5.3105740547,2.6155639335,5.308,3.925,3.5677,0.46,7.0,0.0,0.379,96.94,56.82,37.9,28.28,23.34,3.0,-3.93e-08,0.0,0.6803,0.3042,0.001685,0.002602,0.005924,-1.0,0.0154,-5.043,-4.282,-3.209,-5.304,2.095
239,0.0152,0.01508,8.0,5.3111000061,2.6155662989,5.307,3.967,3.5634,0.402,7.0,0.0,0.379,109.94,63.16,41.93,31.34,25.87,3.0,-6.08e-08,0.0,0.6803,0.3043,0.001682,0.002612,0.005917,-1.0,0.0154,-5.146,-4.327,-3.195,-5.374,2.179
240,0.0152,0.01508,8.0,5.3115925789,2.6155685137,5.306,4.007,3.5591,0.344,7.0,0.0,0.378,124.34,70.06,46.3,34.65,28.61,3.0,-9.12e-08,0.0,0.6799,0.3047,0.001677,0.002628,0.005905,-1.0,0.01539,-5.247,-4.368,-3.173,-5.44,2.2670000000000003
241,0.0152,0.01508,8.0,5.3121151924,2.615570863,5.304,4.048,3.5546,0.285,7.0,0.0,0.379,141.24,78.0,51.29,38.45,31.76,3.0,-1.4e-07,0.0,0.6774,0.3072,0.001669,0.002665,0.005875,-1.0,0.0154,-5.35,-4.397,-3.122,-5.5,2.378
242,0.0152,0.01508,8.0,5.3125514984,2.6155728239,5.301,4.088,3.5498,0.226,7.0,0.0,0.379,160.31,86.78,56.79,42.65,35.23,3.0,-2.11e-07,0.0,0.657,0.3277,0.001621,0.002878,0.005702,-1.0,0.01537,-5.449,-4.418,-3.055,-5.552,2.4969999999999994
243,0.0152,0.01508,8.0,5.3128256798,2.615574056,5.299,4.128,3.5441,0.162,7.0,0.0,0.379,183.87,97.4,63.41,47.7,39.42,3.0,-3.24e-07,0.0,0.6341,0.3505,0.001567,0.003113,0.005509,-1.0,0.01537,-5.551,-4.411,-2.916,-5.584,2.6679999999999997
244,0.0152,0.01508,8.0,5.3130426407,2.6155750309,5.295,4.169,3.5387,0.1,7.0,0.0,0.379,210.01,108.95,70.57,53.17,43.95,3.0,-4.95e-07,0.0,0.624,0.3607,0.001544,0.003216,0.005425,-1.0,0.01537,-5.652,-4.404,-2.781,-5.615,2.834
245,0.0152,0.01508,8.0,5.3132357597,2.6155758985,5.29,4.209,3.5336,0.039,7.0,0.0,0.379,239.39,121.66,78.41,59.18,48.93,3.0,-7.47e-07,0.01,0.6193,0.3653,0.001533,0.003263,0.005387,-1.0,0.01537,-5.752,-4.384,-2.62,-5.631,3.011
246,0.0152,0.01508,8.0,5.3134174347,2.6155767147,5.283,4.249,3.5284,-0.023,7.0,0.0,0.379,272.9,135.87,87.14,65.87,54.48,2.0,-1.14e-06,0.02,0.6167,0.368,0.001527,0.003291,0.005364,-1.0,0.01536,-5.852,-4.346,-2.426,-5.631,3.205
247,0.0152,0.01508,8.0,5.3135886192,2.6155774837,5.272,4.287,3.5233,-0.082,7.0,0.0,0.379,309.71,151.19,96.49,73.06,60.44,2.0,-1.71e-06,0.03,0.6149,0.3698,0.001523,0.003309,0.00535,-1.0,0.01536,-5.947,-4.275,-2.182,-5.597,3.4150000000000005
248,0.0152,0.01508,8.0,5.3137536049,2.6155782248,5.257,4.322,3.5183,-0.138,7.0,0.0,0.38,349.02,167.26,106.26,80.59,66.68,2.0,-2.48e-06,0.06,0.6137,0.371,0.00152,0.003321,0.005339,-1.0,0.01533,-6.035,-4.177,-1.901,-5.536,3.635
249,0.0152,0.01508,8.0,5.313929081,2.6155790129,5.233,4.357,3.5132,-0.195,7.0,0.0,0.379,384.66,185.27,117.15,89.0,73.65,2.0,-3.62e-06,0.1,0.613,0.3717,0.001519,0.003329,0.005334,-1.0,0.01534,-6.123,-4.022,-1.529,-5.423,3.894
250,0.0152,0.01508,8.0,5.3141789436,2.6155801351,5.181,4.381,3.509,-0.241,7.0,0.0,0.379,410.06,200.57,126.34,96.13,79.56,2.0,-4.84e-06,0.15,0.6126,0.372,0.001518,0.003332,0.005331,-1.0,0.01537,-6.183,-3.841,-1.143,-5.281,4.138
251,0.0152,0.01508,8.0,5.3143138885,2.6155807411,5.151,4.353,3.5123,-0.202,7.0,0.0,0.38,387.09,186.81,118.03,89.73,74.25,2.0,-3.68e-06,0.1,0.6125,0.3722,0.001518,0.003333,0.00533,-1.0,0.01537,-6.113,-3.976,-1.447,-5.383,3.936
252,0.0152,0.01508,8.0,5.3143367767,2.6155808439,5.146,4.33,3.5155,-0.166,7.0,0.0,0.379,367.25,175.07,110.94,84.26,69.71,2.0,-2.89e-06,0.07,0.6125,0.3722,0.001518,0.003334,0.00533,-1.0,0.01537,-6.054,-4.071,-1.681,-5.452,3.771
253,0.0152,0.01508,8.0,5.3143501282,2.6155809038,5.145,4.3,3.5193,-0.121,7.0,0.0,0.379,333.48,161.37,102.63,77.86,64.4,2.0,-2.12e-06,0.04,0.6125,0.3722,0.001518,0.003334,0.00533,-1.0,0.01537,-5.98,-4.178,-1.95,-5.528,3.5779999999999994
254,0.0152,0.01508,8.0,5.3143601418,2.6155809488,5.144,4.276,3.5225,-0.084,7.0,0.0,0.379,308.12,150.94,96.28,72.97,60.35,2.0,-1.65e-06,0.03,0.6125,0.3722,0.001518,0.003334,0.00533,-1.0,0.01537,-5.919,-4.23,-2.116,-5.556,3.44
255,0.0152,0.01508,8.0,5.3143777847,2.615581028,5.142,4.265,3.5239,-0.068,7.0,0.0,0.379,297.59,146.57,93.62,70.92,58.65,2.0,-1.48e-06,0.03,0.6125,0.3722,0.001518,0.003334,0.00533,-1.0,0.01537,-5.893,-4.25,-2.185,-5.566,3.381
256,0.0152,0.01508,8.0,5.3143959045,2.6155811094,5.141,4.266,3.5238,-0.07,7.0,0.0,0.379,298.53,146.97,93.86,71.11,58.81,2.0,-1.5e-06,0.03,0.6125,0.3722,0.001518,0.003334,0.00533,-1.0,0.01537,-5.895,-4.248,-2.179,-5.565,3.3860000000000006
257,0.0152,0.01508,8.0,5.3144497871,2.6155813513,5.136,4.305,3.5185,-0.131,7.0,0.0,0.379,339.82,163.99,104.22,79.09,65.42,2.0,-2.26e-06,0.05,0.6125,0.3722,0.001518,0.003334,0.00533,-1.0,0.01537,-5.993,-4.157,-1.898,-5.512,3.614
258,0.0152,0.01508,8.0,5.3144960403,2.615581559,5.13,4.327,3.5155,-0.165,7.0,0.0,0.379,365.67,174.51,110.59,84.0,69.49,2.0,-2.86e-06,0.07,0.6125,0.3722,0.001518,0.003334,0.00533,-1.0,0.01537,-6.048,-4.069,-1.682,-5.449,3.767
259,0.0152,0.01508,8.0,5.3145222664,2.6155816768,5.127,4.322,3.5162,-0.158,7.0,0.0,0.379,359.74,172.12,109.14,82.89,68.57,2.0,-2.71e-06,0.07,0.6125,0.3722,0.001518,0.003334,0.00533,-1.0,0.01537,-6.035,-4.088,-1.729,-5.463,3.734
260,0.0152,0.01508,8.0,5.3145284653,2.6155817046,5.126,4.316,3.517,-0.148,7.0,0.0,0.379,352.48,169.18,107.36,81.52,67.43,2.0,-2.53e-06,0.06,0.6125,0.3722,0.001518,0.003334,0.00533,-1.0,0.01537,-6.019,-4.112,-1.79,-5.48,3.6900000000000004
261,0.0152,0.01508,8.0,5.3145384789,2.6155817496,5.125,4.335,3.5144,-0.177,7.0,0.892,0.379,372.82,178.35,112.91,85.79,70.98,2.0,-3.08e-06,0.08,0.6125,0.3722,0.001518,0.003334,0.00533,-1.0,0.01537,-6.067,-4.037,-1.604,-5.426,3.822
262,0.0152,0.01508,8.0,5.3145623207,2.6155818566,5.121,4.359,3.5111,-0.215,7.0,0.899,0.379,393.77,190.84,120.45,91.62,75.81,2.0,-3.97e-06,0.11,0.6125,0.3722,0.001518,0.003334,0.00533,-1.0,0.01537,-6.127,-3.923,-1.336,-5.341,4.005
263,0.0152,0.01508,8.0,5.3145842552,2.6155819551,5.121,4.359,3.5111,-0.215,8.0,0.899,0.402,393.78,190.84,120.45,91.62,75.81,2.0,-3.99e-06,0.11,0.6125,0.3722,0.001611,0.003335,0.005344,-1.0,0.01532,-6.127,-3.924,-1.338,-5.343,4.005
264,0.0152,0.01508,8.0,5.3145852089,2.6155819594,5.12,4.49,3.4937,-0.415,8.0,0.899,0.402,527.82,274.24,170.28,130.22,107.85,0.0,-1.55e-05,0.45,0.6125,0.3722,0.001611,0.003335,0.005344,-1.0,0.01532,-6.454,-3.126,0.265,-4.7,4.965
265,0.0152,0.01508,8.0,5.3145847321,2.6155819573,5.12,4.53,3.4883,-0.477,8.0,0.899,0.402,577.91,306.8,189.54,145.19,120.28,0.0,-2.37e-05,0.73,0.6125,0.3722,0.001611,0.003335,0.005344,-1.0,0.01532,-6.555,-2.618,1.107,-4.269,5.376
266,0.0152,0.01508,8.0,5.3145856857,2.6155819615,5.12,4.48,3.4949,-0.401,8.0,0.899,0.402,517.12,267.38,166.21,127.06,105.22,0.0,-1.41e-05,0.41,0.6125,0.3722,0.001611,0.003335,0.005344,-1.0,0.01532,-6.431,-3.194,0.143,-4.757,4.8999999999999995
267,0.0152,0.01508,8.0,5.3145871162,2.615581968,5.12,4.407,3.5047,-0.289,8.0,0.899,0.402,439.11,218.39,137.0,104.42,86.43,0.0,-6.62e-06,0.23,0.6125,0.3722,0.001611,0.003335,0.005344,-1.0,0.01532,-6.249,-3.623,-0.715,-5.105,4.390000000000001
268,0.0152,0.01508,8.0,5.3145899773,2.6155819808,5.119,4.289,3.5205,-0.108,8.0,0.899,0.402,323.21,157.25,100.12,75.94,62.81,2.0,-1.93e-06,0.04,0.6125,0.3722,0.00161,0.003335,0.005344,-1.0,0.01532,-5.952,-4.194,-2.009,-5.535,3.5260000000000002
