phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,parallax_error,parallax_over_error,ag_gspphot,teff_gspphot,logg_gspphot
19.991728,20.242792,19.405182,-0.32286274488629485,0.47543585,-0.67908794,,,
20.55919,21.448503,19.296446,1.199734216482987,1.2438757,0.9645129,,,
19.86942,20.890287,18.717796,1.6092785830705238,0.578062,2.7839203,,,
18.754793,20.154097,17.536768,2.082749536091002,0.18002145,11.569452,0.5051,3422.519,4.2568
19.959328,20.829731,19.071909,0.7326917297763147,0.47543725,1.5410903,,,
12.997924,13.368381,12.458953,1.3151761170964484,0.013473772,97.610085,0.2589,5792.3916,3.989
16.247015,16.916666,15.466105,1.422250438275833,0.04993331,28.482998,0.1786,4424.0513,4.5342
16.531103,17.634552,15.484239,2.4490041430597524,0.056713026,43.182392,0.4867,3827.5535,4.4716
18.057512,19.001179,17.08744,0.8831881339621743,0.15106514,5.846406,0.1527,3723.8157,4.659
19.908394,20.34382,19.422562,0.14647708982096852,0.47722876,0.30693266,,,
12.920138,13.25668,12.416864,2.1106970166298624,0.0145683745,144.88213,0.1313,5790.7544,4.2939
20.022635,20.869772,18.873535,1.100376998748126,0.5582294,1.9711914,,,
17.075054,17.444773,16.554434,0.4607878887323915,0.07988494,5.7681446,0.0078,5382.2896,4.7
18.890753,20.767445,17.622694,3.6150216464067872,0.22602957,15.993578,,,
16.146505,16.759064,15.389511,1.5348611911940717,0.049228597,31.178244,0.1864,4520.514,4.6833
19.006783,19.72841,18.24005,0.27663791070833016,0.24666893,1.1214947,,,
20.4247,20.960579,19.472218,-0.24480763446637194,0.64871275,-0.3773745,,,
20.068583,20.204893,19.711,0.5203592253481026,0.6109473,0.85172516,,,
20.133863,20.966848,18.831427,1.4630788600655573,0.5361294,2.7289658,,,
18.420435,19.691086,17.311443,1.7941965793734982,0.19378069,9.258903,0.0599,3311.3037,4.5447
14.047654,14.520637,13.417621,2.0212035803026844,0.021637589,93.41168,0.1654,5067.969,4.4277
19.285212,20.722515,18.161787,2.3686830977093316,0.32113817,7.3759003,,,
19.917538,21.165453,18.820507,1.6278286382799168,0.60031796,2.7116108,,,
14.955788,15.316837,14.427397,1.0709162470470759,0.031162899,34.365105,0.2273,5851.6704,4.476
18.578465,19.268196,17.920858,0.42637236497253606,0.25646865,1.6624737,0.0048,4342.5483,4.8809
19.187967,20.292963,18.241045,0.36189760425652895,0.30782148,1.1756737,,,
20.205627,20.673532,19.651913,-0.09287594693149606,0.5328279,-0.17430758,,,
18.176048,18.860184,17.367077,0.289390924294045,0.14812839,1.9536492,0.0091,4162.436,4.6692
20.47377,20.670374,19.934364,6.987552745481481,0.79044783,8.839993,,,
20.542303,20.642118,20.03934,-0.316324031200733,0.8343328,-0.37913412,,,
17.22517,18.337204,16.194426,1.7390304322759127,0.0748737,23.226185,0.4875,3811.837,4.7143
18.493397,19.102373,17.748844,0.7307103541474159,0.16826802,4.3425384,0.0067,4299.171,4.8289
19.25777,20.404076,18.22187,1.1212039298187517,0.30060694,3.7298005,,,
16.888628,17.527128,16.134172,1.0035146943352333,0.06991414,14.35353,0.0136,4297.9746,4.5045
20.32756,21.546425,19.087412,2.1161153331655544,0.9809946,2.1571121,,,
19.975935,20.852587,18.913774,0.8953686812626067,0.6670635,1.342254,,,
19.985926,21.253141,18.79072,2.1027730636188,0.63362473,3.318641,,,
19.198584,20.03074,18.301962,0.7661905384921206,0.34315902,2.2327566,,,
19.885729,20.517231,19.516964,-1.7484527406529056,1.0086719,-1.7334208,,,
20.196188,20.415504,20.090935,0.4670495968627714,0.90522456,0.5159489,,,
20.75487,21.054724,19.579597,1.5353269595522265,1.268113,1.2107178,,,
18.562117,20.087345,17.367266,4.047554262196427,0.25923058,15.613721,0.0344,3202.1658,5.0574
17.128246,17.61139,16.516031,0.38538640274590535,0.12750542,3.0225098,0.0051,4879.93,4.708
19.4244,19.69532,18.963545,0.17804721431786302,0.5923897,0.30055758,,,
18.945509,20.010473,17.952618,1.8122454004065227,0.3555329,5.097265,0.0036,3365.0562,4.668
19.976105,20.82834,18.78584,0.35115148850651434,0.8105291,0.43323737,,,
20.342106,21.203466,19.624727,-1.9763805958476486,1.0498827,-1.8824776,,,
20.339209,20.916777,19.352674,-1.3919577711115847,0.996696,-1.396572,,,
15.713364,16.318117,14.988677,1.3557291112403538,0.042782966,31.688526,0.1641,4630.778,4.5337
19.227448,20.245367,18.104065,1.548149611564974,0.43486282,3.5600872,,,
20.07569,20.730522,19.344471,-0.05366641684878118,0.56774646,-0.09452532,,,
19.021463,19.444122,18.389063,-0.057403057129082606,0.23545353,-0.24379781,,,
15.468959,15.945366,14.803929,0.4120958896285704,0.041348428,9.966423,0.3749,5255.9087,3.6772
18.225597,19.889923,16.986547,3.7628746134950237,0.18968943,19.837029,0.3648,3272.3208,4.9427
18.047632,18.63471,17.311724,0.3755538933518766,0.15101251,2.486906,0.0036,4418.0586,4.3888
19.090197,19.771086,18.317719,0.4222788908477582,0.24318719,1.7364357,,,
19.392683,19.892593,18.7718,0.08585852606745716,0.31751597,0.27040696,,,
