source_id,parallax,parallax_error,phot_g_mean_mag,bp_rp,distance_pc
16644376957190144,12.505292431870473,0.039752804,15.554301,2.6176815,79.9661427709952
17618922216473600,11.71388454583871,0.05916238,16.493172,3.02073,85.36877720510266
18181356773750912,11.592872990867804,0.033119075,15.262911,2.5672436,86.2598944013052
19231390378295296,23.164803936674435,0.06518139,16.014614,3.418353,43.1689386507953
19531007296879104,14.336239694692713,0.01901216,13.103474,2.269453,69.75329802627398
19625187339798144,32.613214752686474,0.10853359,11.100038,2.2041826,30.66241729259843
19707685071635712,10.628576049363353,0.021004282,13.770444,2.2494392,94.08598060131484
20213937161598592,12.082883306017239,0.09509648,17.063904,3.2609549,82.76170303672494
20772184126027392,10.880224488689466,0.03136564,14.953248,2.6625242,91.90986831563536
20998477362991360,16.872542492897605,0.01961768,10.844098,1.3519907,59.26789044513854
21656088395396224,12.421153388705655,0.43414026,10.794422,1.3464823,80.50782151271743
21983296184043520,23.475515984172745,0.33561805,14.905679,3.0114765,42.597572750869574
22797621983365888,12.88008085243505,0.04652686,15.698126,2.8299456,77.63926418295306
23050750175815552,10.172199715552235,0.066335015,16.225935,2.9225216,98.30715361114116
23139844977481216,13.373648932434708,0.027735347,9.800943,1.1185122,74.7739083814837
23311815467919232,11.182469424883257,0.016095806,10.551767,1.0522623,89.42568604523055
23344972615470720,11.41713850087871,0.10672336,17.688925,0.7597904,87.5876210070532
24026150133485952,11.46805707743338,0.10695851,8.399125,0.72012377,87.19872889085812
25455313386321920,14.69087833442509,0.049925704,15.951526,2.9535599,68.06944943902388
25596738069557760,13.305142334230236,0.07360831,15.750237,3.0738087,75.1589103580871
26930617472848384,10.078151516764606,0.042943586,14.751443,2.717699,99.22454512978294
27326647817034240,19.064587229456748,0.02404049,14.176306,2.2601519,52.45327307453566
27607916635404800,17.567292953555555,0.018099753,12.717768,2.0583687,56.92396675138293
27896572797408640,17.07732820912713,0.034089044,15.449663,2.7904139,58.55716935073843
28485636152014336,10.781865223533874,0.038334478,15.478567,2.6666527,92.7483305780221
28901217187613056,12.594683561998215,0.03136182,14.145558,2.2958565,79.39858076444952
29314835422484480,14.126409862980779,0.021470731,10.075904,1.0537653,70.78939445333299
29399055436698624,11.440339135091623,0.021963129,13.814719,2.146987,87.40999617158563
29590641042392448,14.274219631307183,0.01732788,10.742449,1.2528276,70.0563691626779
30630675963159296,10.317927920299942,0.034826797,15.234027,2.5419722,96.91868442233991
30725650574985600,10.611390547616487,0.28801268,18.685995,3.6404514,94.23835599233678
31253519236145280,11.578805311552546,0.06638065,16.392076,3.0741367,86.364695933031
31848526825359104,10.114754949946454,0.048751988,15.65612,2.63723,98.86546979621033
32089453015075200,10.146348734327574,0.06215141,8.537444,0.9989147,98.55762168086692
32827092174065024,11.976927286244056,0.02278166,10.948802,1.2603045,83.49386917866128
33216147491735808,13.048957633820645,0.0251512,8.075469,0.6751561,76.63447365390877
34344173406717568,11.410056144854282,0.23649219,18.530218,3.6327076,87.6419876733894
34676917408591360,21.585245063405385,0.023092417,13.71223,2.444334,46.32794286386645
34803704843305088,10.023280480646678,0.030427568,14.821638,2.4915924,99.76773591548567
34953238423968384,12.187723722370293,0.34940922,18.856184,4.335249,82.04977588756155
35136925585738240,10.04563806201346,0.040342424,15.567192,2.5686417,99.54569275010977
36110577493459968,21.082149536473956,0.023081042,8.448276,0.86688614,47.43349335749245
36473107092999168,14.730641867129263,0.04165264,15.677757,3.208582,67.88570443976737
37150509335284352,12.602630675546044,0.03286481,15.182155,2.7430382,79.34851268318012
37431537635219712,36.7120555212867,0.18433228,12.011498,2.1577072,27.239008707103622
37453287347496576,14.709679591975714,0.27758235,18.878286,4.0595074,67.98244609933656
37600587547794304,14.22880798660181,0.16002992,17.590282,3.7189884,70.27995605405768
37997472589268864,11.912573056441802,0.12758116,17.599281,3.5762558,83.94492065332967
38098700674849152,12.294073306538301,0.02598953,14.536296,2.53541,81.34000628320432
39533460270305280,10.718098479454065,0.109495535,17.290663,3.3700857,93.30013172737108
40315213037895040,11.046697398409608,0.053988926,16.29024,2.7682867,90.52479342323345
40934169362137344,10.816099382588263,0.13743816,15.193283,,92.45477178305131
41024501115990400,11.171188951703398,0.021735033,11.005297,1.1826572,89.51598655463783
41785981636583552,13.386873082783499,0.023691524,13.369132,2.0267105,74.70004337951582
41934381346979968,21.035165301149682,0.019096648,10.899703,1.7231283,47.539441011445
42263307123999488,15.111989972388287,0.030623402,14.732478,2.5795794,66.17262199267863
42768532716776704,20.744294058130393,0.024694411,6.919528,0.6296315,48.20602702592649
43803894713689216,26.082621754154722,0.024171839,9.689,1.4172068,38.33970409208228
44634060351221376,10.148506452696623,0.07390897,16.67948,3.0368834,98.5366669136111
44638664556155904,11.084203784628722,0.02953627,14.619399,2.584549,90.21847842483493
44826470589322752,11.228074662368707,0.1660309,14.709452,2.5801563,89.0624644091062
45198590851845504,10.675279025352893,0.04650699,14.523604,2.5105076,93.67436650836797
45282050656206080,13.784640330537592,0.03312727,15.113216,2.8715153,72.54451157384682
45642553031305216,10.812558531961743,0.025784582,14.5518465,2.539997,92.48504847802828
46456122917536128,20.902775827983202,0.03192305,15.083215,2.9361258,47.84053602398915
47417233518108032,17.397859434425534,0.1315033,12.4351,2.3765688,57.47833541069297
47709394373653120,11.600650017123849,0.10417923,14.914786,,86.2020661362845
47760521664503296,19.672964838609726,0.022342267,13.988257,2.7881794,50.83117914374665
48585876939767168,13.285514191595691,0.043407653,15.716647,2.8715506,75.26995083356216
48762211116765824,24.94362733073103,0.019435901,13.07066,2.3759031,40.09040011466098
49251390712485760,13.149394839016376,0.01936241,13.053091,2.1434183,76.04912714559599
49826675812469760,10.265236230627643,0.06079604,15.744433,2.680708,97.41617022084424
49868457254328960,14.958498885650517,0.017409228,13.366491,2.211565,66.85162780332766
50298125783225088,21.198268225584627,0.023146871,10.836196,1.6597319,47.17366481819866
50317023639234048,17.950635587494407,0.022462554,14.086261,2.4689531,55.708333842878844
50456318016101120,15.555525723807655,0.1583585,18.222576,0.73955154,64.285837570215
50652649563649536,14.803636484898849,0.14912923,8.491718,0.8880234,67.55096972423617
50764249993539840,10.844050137550155,0.09756679,15.811555,2.9540682,92.21646776947824
51361147368255616,13.664463610366257,0.03789069,15.465094,2.6254425,73.18252867543012
52254672364378240,10.199879526136709,0.10145843,17.20103,3.1111479,98.040373657115
52301710846054656,12.07876363946891,0.030397171,11.281139,1.359273,82.78993031475272
52520337564392064,14.226605660097873,0.23394217,18.714355,3.764967,70.29083562811851
52635172106347648,15.820226927098519,0.026013542,11.747,1.6381273,63.21021845060242
53021581725641600,20.635776671999434,0.04098739,15.378264,3.0945015,48.459528124128916
53159295557465088,12.970107563014327,0.05364714,10.190206,1.0816994,77.10036290305015
53720557585606912,14.891271035354883,0.019507043,11.933616,1.7646742,67.15343489657788
53748427629899776,18.379913151469296,0.025069823,13.53592,2.5932446,54.407221174495035
54099721593798784,19.41846053316272,0.07041046,14.286776,,51.497388183383876
55267883978923136,10.794308959266397,0.44564214,15.0566,2.4011908,92.64140981823093
55293035307392640,10.535880867551146,0.03345724,14.612401,2.6306648,94.91375354099176
56119524454138624,10.389118098269462,0.030527867,15.116139,2.6252155,96.25456083385674
56650618634573440,11.095863083254878,0.2525983,18.751951,3.515602,90.12367875277157
57083830512424448,24.999557032937005,0.09628015,17.05713,4.108469,40.00070875985908
57137775301597312,14.774252278853739,0.04479971,15.482871,2.8188267,67.68532045654123
58093216546775808,13.612794678235854,0.020165447,12.74169,1.9904671,73.46030140297354
58164306845332864,24.222246162754516,0.022794448,13.6944685,2.6243086,41.28436286547431
59126963634003328,11.175540102412322,0.019729275,10.914962,1.1910677,89.48113387237031
59135587928348672,17.72358961251742,0.022463538,14.1822,2.7528477,56.42197894797465
59293299127742720,15.815107142128786,0.086030975,15.361106,,63.23068133608581
59370127502651264,11.565414099240662,0.04289535,15.639562,-0.21112633,86.46469477177267
60359378729844736,13.201337446108315,0.030590586,14.915775,2.870226,75.7499006507704
61019498025728256,13.850706088566083,0.1335058,17.437645,3.506298,72.19848530505686
61091412957212928,10.694699647767901,0.01611284,13.337544,1.9330273,93.50426219858458
61988030329093376,11.517136166309607,0.054045793,15.77461,2.8669949,86.82714049393985
62575513136342272,12.416230564939498,0.03061313,14.831508,2.6934834,80.53974149157344
62855132687454080,13.164141939081663,0.044739082,15.474858,2.998848,75.96393328388561
62909180556014080,12.125168303011845,0.014943828,12.118919,1.6465187,82.47308202324943
62969997292797568,10.205709731783013,0.019319085,10.409126,0.95295525,97.98436623038195
63678907415301120,16.67975216786305,0.02005177,12.651562,2.1407604,59.95292915243095
63865235979453056,10.722797074263973,0.19369726,18.413746,3.6332378,93.25924878314844
64114210941134848,20.630284149829784,0.070291094,16.516811,3.566083,48.47242978998187
64266768177592448,22.053944381148284,0.03291031,9.12079,1.1205893,45.343362743528104
65012718099202432,16.990979259330928,0.05053044,12.883492,2.3368645,58.85475961903906
65319619282119808,22.595746845601735,0.03849631,5.5315943,0.4895048,44.25611628741761
65360679169452032,21.34379161585563,0.021885063,7.680655,0.84563494,46.852031635144506
65371399405314304,28.435621227412934,0.02254997,10.531012,1.7718935,35.16715854394505
66945178505314944,30.95167096364189,0.023886224,8.313805,1.0076718,32.30843340169497
67344850981716736,17.567717974730126,0.19458516,18.314531,4.0351543,56.92258957244343
67625741840828288,10.20066583790457,0.09122696,17.152061,3.0451288,98.03281627794416
67730264164802304,15.703717163325214,0.08040971,16.588411,3.3573656,63.67919070367751
68001499939741440,23.825022114319605,0.02383677,8.641026,1.0091248,41.97267877451278
68591319208849664,12.50589011623043,0.15141436,17.464165,3.6052914,79.9623210108153
68640243180206208,24.11584570799791,0.019345107,13.044781,2.3870754,41.466511774387186
68648455541664384,38.82530274551821,0.03509832,11.5397005,2.526291,25.75639928823053
70298895126196864,26.721257306268992,0.023293534,13.834782,2.9820366,37.42338874770661
70796733378313856,12.866286192604962,0.04105855,11.683162,1.6356735,77.72250554901856
554329954689152,10.367106235979882,0.02077534,14.08791,2.385274,96.45893243858339
756571374829440,26.10426721444276,0.09449263,16.616676,3.9183216,38.30791310038107
1691328057034368,10.871348090217325,0.041335907,15.432422,2.5855112,91.98491223915998
3384301085928704,10.032295172153615,0.027112184,14.984035,2.068653,99.67808789913542
5129015585815296,11.13535829029394,0.11682141,17.704992,3.3429203,89.80402551318383
5699116659689088,12.597049298342416,0.06373446,16.441093,2.709938,79.3836696448894
5939394310101888,14.452698397600397,0.10737901,11.117415,1.4601879,69.19123145654457
6475887265076992,16.756845609693364,0.02327287,12.582551,2.3378553,59.67710291616747
6478258086581760,17.431511511883574,0.09051841,12.823698,,57.367371688810266
8425046503155456,10.029450909867117,0.022338072,9.00573,0.7126398,99.70635571047919
8778367692787968,11.176755348363795,0.021107191,13.515307,2.302209,89.47140460996076
9178383766474496,39.77317495609276,0.029829465,13.900986,3.1676884,25.142574137064518
9994255754668800,11.292110697826542,0.0131509425,12.454946,1.7553291,88.55740319588575
10584899656489600,21.351315962028497,0.09526284,12.036097,,46.83552066666125
10584899657116672,21.272281275292496,0.020985363,7.2656646,0.7142348,47.00953259589926
11023119464589696,20.484302833933,0.03571642,15.645367,3.1265173,48.817868399380586
11296249320471424,10.75832505766272,0.15539601,18.2186,3.7140198,92.95127212090885
12271378696402176,14.843909217451296,0.06436782,16.3572,2.956686,67.36769845131809
13434421479476352,26.099686347205765,0.036092047,12.37149,2.4955692,38.314636685550056
13613470075881472,18.531931580879608,0.038749944,15.741006,3.209073,53.96091581903712
13733179404400896,14.98511849770347,0.11850938,14.247632,2.5932493,66.73287235955152
13870137321499776,13.572299815341909,0.03287437,15.110182,2.642291,73.67948053060367
14045646865173120,16.0639600292287,0.015541383,10.820426,1.4941406,62.25115091051521
14143675198789504,16.430457342936755,0.019947184,11.320509,1.6949711,60.86257851062724
14143915716958976,10.94372856114495,0.030934641,14.910858,2.5561066,91.3765353748301
14269809798380288,12.762397018949706,0.067847714,16.459768,3.190299,78.35518660916067
14813690096971520,12.408409641982951,0.06860603,16.589508,3.18252,80.59050505687472
15400210830767488,20.72502590843147,0.030686716,14.857832,2.693843,48.25084438582895
15479371372543360,13.326864018541565,0.116680525,17.460157,3.4678116,75.03640756060148
16068782619894400,10.188142762502208,0.086922616,16.858244,3.177144,98.15331639055282
16166875378033664,10.222574443215162,0.15533695,18.079481,0.4373684,97.82271633773343
16264220811754368,10.584971113980925,0.02114104,10.184333,0.965682,94.4735691039508
17147300447504768,14.036524833813123,0.023556413,7.226325,0.6367507,71.2427051452979
17268143647424640,10.674734503745372,0.18766716,16.89044,,93.67914486764396
17705405678085120,18.683855109941096,0.016442139,10.37254,1.3097658,53.52214487404857
17966814566826624,10.151373152056246,0.047328576,13.800971,,98.5088406288603
18478946467801088,25.548531678351235,0.023015032,14.222479,2.9251919,39.14119263641904
18614839233014784,25.222897384220484,0.02241885,13.750706,2.6945143,39.64651581327064
19274546209699712,13.54464147357335,0.03425926,14.477869,2.5733566,73.82993503010603
20284310200914560,17.073459634431597,0.18711852,13.73473,2.5189323,58.570437474975854
20319803810627200,11.60186311943488,0.056058962,16.280241,2.9967833,86.19305276277983
20327225514108672,15.825658030382124,0.021191271,12.945217,1.97509,63.18852575230669
21063108030685696,28.850844606223735,0.0225044,14.050914,2.841199,34.661030331995164
22908599642958848,10.14900805210544,0.06861581,16.433681,2.8708487,98.53179688753397
24340923991956352,28.31725645032313,0.020185225,7.187089,0.73274374,35.31415558404455
25313132788938112,14.339613292486018,0.069750056,11.826231,,69.73688757171728
25405350031335296,29.50905250789179,0.049039014,16.104887,0.33060265,33.88790608348281
25926522838542976,14.708000725961085,0.058919508,10.585099,1.2956991,67.99020605396765
26367903742260736,40.78895945354757,0.033151597,12.219473,2.527547,24.516438109651904
26584305669737984,14.361715036614328,0.020060131,8.517738,0.8095541,69.62956704339003
27015245508396544,11.632451683107845,0.13695002,18.062666,0.5001106,85.96640048392874
27871799426063872,11.660918694243959,0.061320793,13.96569,2.2867508,85.75653653203312
29234781527685888,19.664628482874846,0.024760487,13.909232,2.4506311,50.852727824014615
29644865005121792,12.650125767715638,0.06098429,15.993419,2.9299574,79.05059746932304
30031515140995712,10.445318462202058,0.18648724,18.15474,3.6620636,95.73666936232237
30836976127290368,28.074579246030304,0.09122652,14.125725,,35.619411825785356
30979431603171072,13.198249646375213,0.01857002,12.7341,1.9533939,75.76762273735605
31235033696866688,72.63052496463385,0.19024242,17.217173,4.841571,13.768315738966947
31951571680804736,12.997826133615325,0.067130424,11.317647,1.5811167,76.93594218911525
33063487174016000,10.137032857124572,0.054083634,16.093021,2.5986128,98.6481955908009
34012571867171840,10.254612776115446,0.23085555,16.571396,,97.51709029220024
34676917408054528,21.656432882792352,0.018978816,13.673948,2.4458466,46.17565623166752
34881117333814144,14.020954331231215,0.10261038,17.45501,0.7432709,71.32182135224083
36076114675917824,12.147101858419788,0.016876953,10.401987,1.0674887,82.32416354579657
36955414740605824,23.91112793285398,0.18502288,16.450998,3.971468,41.82153191635917
37550555471818880,18.104643665298934,0.21026073,18.13366,4.1800346,55.23444805029188
37881375329809792,12.42305112582686,0.061479583,9.925967,1.2039299,80.49552319084106
37947483466430976,10.969090101856679,0.019956667,11.005953,1.2154608,91.16526445805522
38150068483668352,10.044036532247596,0.04888295,16.124798,2.903222,99.5615653915016
38535825266420224,29.387397797288138,0.022838606,13.551019,2.8060684,34.02819150228673
38625985220078464,15.021650844018282,0.03026482,14.672948,2.6786318,66.57057938463578
39165222657116800,10.804259409857602,0.026423123,8.165502,0.62817764,92.55608941484864
39721923434819072,10.48153134831498,0.02755789,14.18557,2.4514275,95.40590651963855
39946636124298880,10.058464200208515,0.038308214,15.524581,2.6596127,99.41875619334309
41201178891455872,14.50808792922517,0.026713355,6.4402533,1.059906,68.92707053322958
41641773816260736,19.478729591531593,0.3994581,10.575273,1.5752096,51.338050323094556
41836662251195520,10.699121594292896,0.045417834,15.816149,2.8381853,93.46561689077522
41847073251926784,13.62481932007646,0.17556867,9.247654,0.85574436,73.39546870368247
44866400901961600,10.413373686449022,0.059167273,14.171095,2.8778267,96.03035770254795
45732747344388480,13.021002294542132,0.017697161,8.985647,0.8315506,76.7990034391714
45770783575075968,20.881553135526133,0.021271825,13.9761,2.7397203,47.88915812486589
45806174105546624,12.186581658880243,0.18050393,14.217813,2.5825338,82.05746516877518
46458115782368384,23.772311569431768,0.027816055,14.316654,3.0018263,42.06574514553627
46554219970453888,12.649113979106495,0.11831222,8.180351,0.64679146,79.05692063900888
46581913919540480,10.996047759713434,0.04070237,15.089897,2.75379,90.94176579186309
47558756984446464,14.339092793615576,0.051573895,10.330163,1.3319502,69.73941897113923
48026637838306432,12.232072882261464,0.23112758,9.663806,0.87988853,81.75229248757714
48197783694869760,21.59864636466577,0.55447507,9.1158905,1.1155329,46.299197788429304
48225477643858176,22.909950316118962,0.033213917,13.719553,2.762906,43.64915620512808
48883844590606720,11.01192360604258,0.019567618,9.560757,0.9024172,90.8106554109465
48986958165939456,10.84472324450181,0.02333991,8.359723,0.6256857,92.2107441060787
49231668222673920,20.563393906159334,0.024978096,6.688817,0.57329607,48.63010476594872
50298950416925696,14.178864330041067,0.015857542,13.286628,2.0764198,70.527510294409
50899111966457344,10.209000939660676,0.019800277,14.027981,2.3144178,97.95277774097626
51100322594626560,11.347970015879536,0.14961477,17.87858,3.5471954,88.12148768464066
51497418090942720,21.405052458848488,0.07060388,15.810151,3.6766558,46.71794203366303
51533495816916096,10.717880366214601,0.057090636,11.539422,1.3655062,93.3020304231279
52129912155584512,31.61669906635643,0.03225949,14.58075,3.07759,31.62885530526834
52245704471016320,11.785912915404117,0.31039718,18.866112,3.6343098,84.84705488473499
52805252812198144,10.236040676593671,0.26536056,14.384463,2.6375895,97.6940236557147
53231863324297472,10.74381340078493,0.031967666,14.841596,2.2740774,93.07682130135854
54056046070752640,10.19372306978625,0.14064111,17.547667,3.0867176,98.09958473013225
54719433834330880,14.041257665206224,0.01736856,13.107905,2.1157284,71.21869164739903
54993654611672704,10.473341266015687,0.16067636,18.263487,0.29037476,95.48051329567954
55162674461674624,10.74945730880459,0.030506892,14.375292,2.4633036,93.02795213493494
55259667705628928,13.59214605751706,0.5395279,9.060921,0.8516054,73.57189922535858
55324577547215104,15.196878542676505,0.07752196,17.065681,0.36309052,65.80298692206814
56117080617321216,10.535351821954652,0.018270694,11.692854,1.4950304,94.9185197513857
56716765427964800,11.972602878256664,0.02960113,7.9966307,0.7237072,83.52402649352807
57359563116500352,12.457754996942594,0.107450314,17.750751,0.42804337,80.27128485392608
57501988529344000,11.353933810050878,0.06723832,16.480019,3.0545034,88.07520078325338
57744155965790720,38.445629891992596,0.63023466,17.60012,4.8618183,26.01075864303315
58504120361278976,10.280921588313973,0.397171,18.76115,3.6084824,97.2675446855534
58779140002413184,11.044065532458134,0.01688893,11.681832,1.4312048,90.54636601539839
59883221475445504,10.584729454247364,0.054404978,16.041836,2.8582659,94.47572602800227
60040176760223744,31.263838781116252,0.035966676,12.531257,2.5806751,31.985835360819877
60499154145524096,10.414560565005463,0.044649653,15.547445,2.7211304,96.01941375809508
62525691515834496,10.537092379668385,0.022056183,10.871886,1.074358,94.90284074281516
62577780879062272,12.734339173231643,0.02835204,14.928014,2.4311705,78.52782829140133
62948174562535808,48.257606109805764,0.057245303,10.797814,2.2600489,20.722121974401126
62977144118041088,15.487974578769824,0.13365601,17.353294,3.5775232,64.56622167825303
63335859786366208,13.260834839287948,0.20500708,18.51063,0.89348793,75.41003354006752
63846445499673472,15.603184871191583,0.11673021,17.744108,0.3752365,64.08947969630972
63929802223755904,13.804156398428695,0.047160156,15.830788,2.6568804,72.44194944892311
63993264660661504,10.415551901046218,0.040325407,14.596973,2.7368498,96.01027477953927
64085383120724864,33.56092341260861,0.019315887,7.4001384,0.8604717,29.796557970282393
64157847808753408,10.2282517294909,0.06288542,16.521078,3.0701637,97.76841892898679
64393035919863552,10.687772011728303,0.12906528,17.75668,3.483162,93.56487010600927
64420871604166272,26.756440289564114,0.077945784,16.940031,4.056264,37.37417941915213
64734679094523904,12.162446192696526,0.019614525,11.516041,1.4726381,82.2203020803902
64875244784904704,10.850044015835701,0.014373597,10.457687,1.0541058,92.16552472418492
65154726896576512,18.1874597365871,0.020613534,12.889624,2.2807312,54.98293959042194
65544946149308800,11.076503463021899,0.014220334,12.246839,1.697175,90.28119779300637
65588896552347008,17.251520718077952,0.23373447,18.466442,4.200533,57.96590435949772
65964826449280384,10.48238923539056,0.036581274,15.595527,2.4867601,95.39809842433706
66681570591750016,12.55058350805845,0.17431545,17.924059,3.9521828,79.6775703183778
67276853059656960,10.71470108014324,0.17867684,15.975515,2.494337,93.32971517546353
68426010211244928,14.588693415266413,0.6190206,16.10955,3.009286,68.54623450744019
69092112394903936,16.40319113316163,0.01659781,12.099167,1.8057184,60.96374735147375
70182896649961088,10.95388426058238,0.049161065,15.67065,2.88558,91.2918172413512
70516735867114624,10.875839741496836,0.059099678,11.1056185,1.4291172,91.9469230669604
70763606293985280,11.629801616118417,0.23515223,18.512571,3.7083492,85.98598953003996
71289585166142848,12.450800894068559,0.1479562,14.528185,2.7102585,80.31611849775787
71505918375609728,17.909329866049564,0.032155313,10.368075,1.4013052,55.83681843370836
71856490786739712,12.870129457385497,0.019257886,11.435355,1.477066,77.69929613459732
71924454348627840,10.421510950847788,0.07984196,16.735998,3.146947,95.95537582951445
72028701794739968,11.887987829640904,0.24280846,16.982557,3.5754929,84.11852487825155
73781873084091264,27.264020252811928,0.030542357,7.8064985,0.92699957,36.67837650967351
74034520240287616,10.716562013852215,0.032697435,14.222886,2.4646683,93.31350844677624
74641485018629888,19.86204302163052,0.016983513,13.355564,2.3167038,50.347287985982206
75051224898618496,11.251470003893866,0.068591505,14.492083,2.6090708,88.87727556078661
65958916574337152,17.81115332488745,0.13289268,17.79245,0.5948639,56.14459556657144
66046808786124032,15.38082329272651,0.017404059,9.7908945,1.0146608,65.0160255383009
66509909340032512,13.949764677400353,0.023367118,11.36044,1.47402,71.68579708158617
67074268041022464,10.049894973584784,0.019838687,13.796856,2.284565,99.50352741281448
67471191736698880,15.42761374809879,0.019247761,10.250421,1.2037563,64.81883824212505
67523212382909824,11.63973480306259,0.17521547,18.063221,3.7071877,85.91261028875718
67623748976014720,21.973773633773433,0.10348503,16.877954,3.7698946,45.50879683510581
67789667860318848,10.401924546397172,0.08884899,17.15667,3.383192,96.13605593268427
68094576174302464,10.574248620067863,0.15554938,11.847266,1.4079485,94.56936714181232
68584619060008448,12.465904401718113,0.051956035,15.95694,2.7804546,80.21880866198325
69060363996700544,14.990925378040536,0.098083995,5.1460037,1.3427715,66.70702273422363
70387371454630016,11.780168889791122,0.021274894,13.564699,2.2555103,84.88842641862423
70441316243667200,11.79615009886553,0.056298375,16.24257,2.9962187,84.77342112628534
70772269242684160,12.783632998119284,0.031622976,14.9508915,2.5793247,78.22502414979522
71079479662718720,11.505823835677122,0.024845807,11.641495,1.3972092,86.91250746419495
71338311571428736,17.47365888731012,0.025458522,14.480256,2.8160448,57.22899860007163
72113570347336448,20.015895790767676,0.050137497,15.109287,2.8742104,49.960292082518215
72278011759952768,10.750823552253369,0.21992289,18.520836,3.4147396,93.01612989363967
72566053741935488,11.043097001690692,0.027047846,10.779173,1.1006422,90.55430735118061
72669751432320000,14.740066121386175,0.023857176,14.303437,2.3998423,67.84230082584995
73019941593200000,33.42900976562225,0.03744627,11.356905,2.3131838,29.91413766100786
74685087526531456,24.776220753220045,0.061402246,12.659752,2.535449,40.36128067958205
74899350559771136,12.93726212428568,0.40182194,17.56524,3.62916,77.29610719742715
75783121685634816,11.983376388211264,0.1131303,14.522512,-0.33193684,83.4489352252807
76497701164365568,11.061218911333976,0.0395439,15.5805435,2.522666,90.40594965310208
76618406925313536,12.386094276916861,0.025041934,13.832606,2.3568916,80.73570066906672
76675718968896768,19.815305822247822,0.7751026,12.585344,2.5161753,50.46603918054298
76953208215896064,10.920748465953228,0.04461333,8.152438,0.6034007,91.56881537173231
77327591925245824,10.608967565348676,0.020654876,9.094157,0.64972305,94.25987909193253
77362707577197184,13.325584652657357,0.05074024,13.291597,2.2270565,75.0436116737724
77834191907674624,11.436776372812027,0.03642275,15.346191,2.7947302,87.4372259631867
77929643260801792,11.12735851133607,0.026934925,8.594548,0.7588768,89.86858821716254
77977162779029248,14.333270227805338,0.05422321,15.999639,2.940257,69.76774902771903
79341759788299776,14.268082362975077,0.03687291,15.325127,2.73217,70.08650318664738
79548845931639168,12.326634024780283,0.028318414,14.717616,2.5744925,81.12514722102529
79623578362575232,10.489379857741234,0.02823496,14.717467,2.1948137,95.33452058769643
81404237443656448,25.79722199691919,0.06761834,16.357025,3.8834639,38.763863803607386
82209045594867712,16.775261119883517,0.11086707,16.18941,3.464015,59.611590714061194
83041066660131072,31.356448106337375,0.022966282,13.959662,2.3153868,31.891367179367883
83065217260472320,21.572658950441305,0.026949294,11.885676,2.1407795,46.35497192521756
83211387883219328,10.4300587205378,0.028651172,14.686766,2.4822807,95.87673730262924
83485028839408640,12.218589916770911,0.039422717,15.589339,2.6406326,81.84250447978671
83785195513936640,12.47719476832708,0.023358459,10.040108,1.1395588,80.14622024964015
83973177642413056,35.8475552020842,0.034982234,12.446519,2.626193,27.89590515622832
84096907060183296,12.31829745914115,0.05317503,14.712767,2.6667814,81.18004970385911
84175865739226496,17.39606447350085,0.052265268,16.081055,3.2609806,57.48426614095873
84307978933024640,10.423756571604368,0.07768691,16.427616,2.9365025,95.93470387865028
84454832455116416,12.99620120302369,0.050633423,15.967661,2.9608793,76.94556158205218
84527640740668288,10.237936641195025,0.015452348,12.70967,1.8442965,97.67593168883636
84709335037037696,10.232915874856152,0.017581502,8.823638,0.73692703,97.7238562526595
84909033836536320,12.248593854562056,0.070900716,16.473516,3.4823446,81.64202453553838
85974799905767296,12.92834793165119,0.22284015,17.958918,3.8942928,77.34940344170343
86055102909750656,13.937801209114292,0.2678534,10.183068,1.2082205,71.74732836238717
86334550661862400,11.52870328418903,0.23308176,18.22284,3.820961,86.7400240382146
86511572033828480,43.192886652191795,0.04459045,14.508734,3.3686533,23.151960369133043
88319169149946240,10.188057907039331,0.036599852,15.514026,2.7113552,98.15413390112953
89186168428165632,44.185790322023884,0.12239702,16.714958,4.9014187,22.6317101654638
89278733563399936,23.032310692727822,0.02806213,7.880377,0.81820774,43.41726773926066
89411396513305472,11.272818455246282,0.050544497,16.107872,2.7554579,88.70895987281759
89785986380273664,14.211913292463073,0.023010643,13.6284485,2.2686615,70.36350274739746
89834467971794816,10.732739375540758,0.09425993,17.010893,3.137044,93.17285783338198
90148756498525184,10.140886709702068,0.061864104,14.641798,2.587597,98.61070620612222
90290215541313280,11.911183124933883,0.25997683,16.737358,3.4054804,83.9547162957039
90777230473013888,22.378521185592284,0.036593385,14.74165,2.8786964,44.6857051771508
91044824115377536,10.650603357055683,0.09430934,16.201088,2.925128,93.89139436288669
91437727723631360,11.083226086145004,0.07680494,16.912777,3.0953636,90.22643698030187
91818055667694848,12.451153568327062,0.047118697,15.665283,2.8380089,80.3138435738015
91951715049876352,11.893406215455421,0.12181707,17.242893,3.4172907,84.08020224689753
92903342363757056,10.52717400035624,0.026311524,14.603947,2.4520187,94.99225527821237
93008689321554688,16.09350533979069,0.02170188,13.847792,2.4819565,62.13686694641542
93407429790073344,11.924349184085898,0.25447536,17.880405,3.5054436,83.86201918127227
93838648801926784,11.731752587863314,0.096218534,17.301735,3.2340755,85.23875631629976
94348203721879552,11.388966960321842,0.015041733,12.317927,1.652524,87.80427614584465
94399159213818240,15.270397415185336,0.023728138,9.099441,0.98149586,65.48618040585967
